"","Data.Collector","Year","Plot","Mulch","Planted.guild","Category","QuadLocation","Mowing.treatment","Exo.grass","Exo.forb","nat.grass","nat.forb","total.cover","r.exo.grass","r.exo.forb","r.nat.grass","r.nat.forb"
"868","Rusk","2016","6 CFNM","No Mulch","Grass","Full Not Mulched","Full","Unmowed",77.5,17.5,27.5,0,122.5,63.265306122449,14.2857142857143,22.4489795918367,0
"869","Rusk","2016","6 CFNM","No Mulch","Grass","Full Not Mulched","Full","Unmowed",17.5,87.5,6,0,111,15.7657657657658,78.8288288288288,5.40540540540541,0
"870","Rusk","2016","6 CFNM","No Mulch","Grass","Full Not Mulched","Full","Unmowed",12.5,57.5,37.5,0,107.5,11.6279069767442,53.4883720930233,34.8837209302326,0
"871","Rusk","2016","14 CFNM","No Mulch","Grass","Full Not Mulched","Full","Unmowed",62.5,22.5,0,0,112.5,55.5555555555556,20,0,0
"872","Rusk","2016","14 CFNM","No Mulch","Grass","Full Not Mulched","Full","Unmowed",62.5,82.5,0,0,145,43.1034482758621,56.8965517241379,0,0
"873","Rusk","2016","14 CFNM","No Mulch","Grass","Full Not Mulched","Full","Unmowed",47.5,77.5,0,0,125,38,62,0,0
"874","Rusk","2016","14 CFNM","No Mulch","Grass","Full Not Mulched","Full","Unmowed",37.5,62.5,12.5,0,112.5,33.3333333333333,55.5555555555556,11.1111111111111,0
"875","Rusk","2016","17 CFNM","No Mulch","Grass","Full Not Mulched","Full","Unmowed",92.5,22.5,0,0,120,77.0833333333333,18.75,0,0
"876","Rusk","2016","17 CFNM","No Mulch","Grass","Full Not Mulched","Full","Unmowed",82.5,22.5,0,0,110,75,20.4545454545455,0,0
"877","Rusk","2016","17 CFNM","No Mulch","Grass","Full Not Mulched","Full","Unmowed",47.5,37.5,1,0,103.5,45.8937198067633,36.231884057971,0.966183574879227,0
"878","Rusk","2016","17 CFNM","No Mulch","Grass","Full Not Mulched","Full","Unmowed",42.5,57.5,12.5,0,125,34,46,10,0
"879","Rusk","2016","2 CFM","Mulch","Grass","Full Mulched","Full","Mowed",57.5,12.5,33.5,0,103.5,55.5555555555556,12.0772946859903,32.3671497584541,0
"880","Rusk","2016","2 CFM","Mulch","Grass","Full Mulched","Full","Mowed",57.5,17.5,30,0,105,54.7619047619048,16.6666666666667,28.5714285714286,0
"881","Rusk","2016","2 CFM","Mulch","Grass","Full Mulched","Full","Mowed",62.5,32.5,12.5,0,107.5,58.1395348837209,30.2325581395349,11.6279069767442,0
"882","Rusk","2016","2 CFM","Mulch","Grass","Full Mulched","Full","Mowed",67.5,37.5,17.5,0,122.5,55.1020408163265,30.6122448979592,14.2857142857143,0
"883","Rusk","2016","7 CFM","Mulch","Grass","Full Mulched","Full","Mowed",42.5,17.5,12.5,0,72.5,58.6206896551724,24.1379310344828,17.2413793103448,0
"884","Rusk","2016","7 CFM","Mulch","Grass","Full Mulched","Full","Mowed",42.5,12.5,0,0,55,77.2727272727273,22.7272727272727,0,0
"885","Rusk","2016","7 CFM","Mulch","Grass","Full Mulched","Full","Mowed",42.5,72.5,0,0,127.5,33.3333333333333,56.8627450980392,0,0
"886","Rusk","2016","7 CFM","Mulch","Grass","Full Mulched","Full","Mowed",37.5,72.5,0,0,113,33.1858407079646,64.1592920353982,0,0
"887","Rusk","2016","9 CFM","Mulch","Grass","Full Mulched","Full","Mowed",77.5,27.5,12.5,0,117.5,65.9574468085106,23.4042553191489,10.6382978723404,0
"888","Rusk","2016","9 CFM","Mulch","Grass","Full Mulched","Full","Mowed",8,87.5,6,0,101.5,7.88177339901478,86.2068965517241,5.91133004926108,0
"889","Rusk","2016","9 CFM","Mulch","Grass","Full Mulched","Full","Mowed",17.5,32.5,3,0,65.5,26.7175572519084,49.618320610687,4.58015267175572,0
"890","Rusk","2016","9 CFM","Mulch","Grass","Full Mulched","Full","Mowed",82.5,17.5,6,0,109,75.6880733944954,16.0550458715596,5.5045871559633,0
"891","Rusk","2016","12 CFM","Mulch","Grass","Full Mulched","Full","Mowed",62.5,42.5,17.5,0,122.5,51.0204081632653,34.6938775510204,14.2857142857143,0
"892","Rusk","2016","12 CFM","Mulch","Grass","Full Mulched","Full","Mowed",62.5,42.5,0,0,105,59.5238095238095,40.4761904761905,0,0
"893","Rusk","2016","12 CFM","Mulch","Grass","Full Mulched","Full","Mowed",67.5,32.5,17.5,0,117.5,57.4468085106383,27.6595744680851,14.8936170212766,0
"894","Rusk","2016","12 CFM","Mulch","Grass","Full Mulched","Full","Mowed",57.5,52.5,0,0,110,52.2727272727273,47.7272727272727,0,0
"895","Rusk","2016","22 CFM","Mulch","Grass","Full Mulched","Full","Mowed",37.5,77.5,0,0,115,32.6086956521739,67.3913043478261,0,0
"896","Rusk","2016","22 CFM","Mulch","Grass","Full Mulched","Full","Mowed",72.5,37.5,0,0,122.5,59.1836734693878,30.6122448979592,0,0
"897","Rusk","2016","22 CFM","Mulch","Grass","Full Mulched","Full","Mowed",77.5,37.5,0,0,127.5,60.7843137254902,29.4117647058824,0,0
"898","Rusk","2016","22 CFM","Mulch","Grass","Full Mulched","Full","Mowed",57.5,67.5,0,0,125,46,54,0,0
"899","Rusk","2016","24 CFNM","No Mulch","Grass","Full Not Mulched","Full","Mowed",32.5,77.5,0,0,122.5,26.530612244898,63.265306122449,0,0
"900","Rusk","2016","24 CFNM","No Mulch","Grass","Full Not Mulched","Full","Mowed",27.5,87.5,40,0,155,17.741935483871,56.4516129032258,25.8064516129032,0
"901","Rusk","2016","24 CFNM","No Mulch","Grass","Full Not Mulched","Full","Mowed",37.5,72.5,17.5,0,140,26.7857142857143,51.7857142857143,12.5,0
"902","Rusk","2016","24 CFNM","No Mulch","Grass","Full Not Mulched","Full","Mowed",22.5,87.5,0,0,110,20.4545454545455,79.5454545454545,0,0
"903","Rusk","2016","25 CFNM","No Mulch","Grass","Full Not Mulched","Full","Mowed",82.5,12.5,22.5,0,127.5,64.7058823529412,9.80392156862745,17.6470588235294,0
"904","Rusk","2016","25 CFNM","No Mulch","Grass","Full Not Mulched","Full","Mowed",77.5,17.5,20.5,0,115.5,67.0995670995671,15.1515151515152,17.7489177489178,0
"905","Rusk","2016","25 CFNM","No Mulch","Grass","Full Not Mulched","Full","Mowed",92.5,27.5,0,0,123,75.2032520325203,22.3577235772358,0,0
"906","Rusk","2016","25 CFNM","No Mulch","Grass","Full Not Mulched","Full","Mowed",42.5,82.5,0,0,125,34,66,0,0
"907","Rusk","2016","6 CFNM","No Mulch","Grass","Full Not Mulched","Full","Mowed",22.5,87.5,0,0,110,20.4545454545455,79.5454545454545,0,0
"908","Rusk","2016","6 CFNM","No Mulch","Grass","Full Not Mulched","Full","Mowed",12.5,47.5,12.5,0,72.5,17.2413793103448,65.5172413793103,17.2413793103448,0
"909","Rusk","2016","6 CFNM","No Mulch","Grass","Full Not Mulched","Full","Mowed",12.5,92.5,12.5,0,117.5,10.6382978723404,78.7234042553192,10.6382978723404,0
"910","Rusk","2016","6 CFNM","No Mulch","Grass","Full Not Mulched","Full","Mowed",17.5,92.5,17.5,0,127.5,13.7254901960784,72.5490196078431,13.7254901960784,0
"911","Rusk","2016","14 CFNM","No Mulch","Grass","Full Not Mulched","Full","Mowed",57.5,27.5,37.5,0,128.5,44.7470817120623,21.4007782101167,29.1828793774319,0
"912","Rusk","2016","14 CFNM","No Mulch","Grass","Full Not Mulched","Full","Mowed",42.5,67.5,4,0,114,37.280701754386,59.2105263157895,3.50877192982456,0
"913","Rusk","2016","14 CFNM","No Mulch","Grass","Full Not Mulched","Full","Mowed",57.5,42.5,6,0,106,54.2452830188679,40.0943396226415,5.66037735849057,0
"914","Rusk","2016","14 CFNM","No Mulch","Grass","Full Not Mulched","Full","Mowed",42.5,47.5,12.5,0,102.5,41.4634146341463,46.3414634146341,12.1951219512195,0
"915","Rusk","2016","17 CFNM","No Mulch","Grass","Full Not Mulched","Full","Mowed",92.5,22.5,0,0,115,80.4347826086957,19.5652173913043,0,0
"916","Rusk","2016","17 CFNM","No Mulch","Grass","Full Not Mulched","Full","Mowed",72.5,22.5,22.5,0,117.5,61.7021276595745,19.1489361702128,19.1489361702128,0
"917","Rusk","2016","17 CFNM","No Mulch","Grass","Full Not Mulched","Full","Mowed",77.5,42.5,7,0,127,61.0236220472441,33.4645669291339,5.51181102362205,0
"918","Rusk","2016","17 CFNM","No Mulch","Grass","Full Not Mulched","Full","Mowed",42.5,27.5,0,0,102.5,41.4634146341463,26.8292682926829,0,0
"919","Rusk","2016","1 CIM","Mulch","Forb","Island Mulched","Edge","Unmowed",7,12.5,0,87.5,107,6.54205607476635,11.6822429906542,0,81.7757009345794
"920","Rusk","2016","1 CIM","Mulch","Forb","Island Mulched","Edge","Unmowed",12.5,4,0,67.5,101.5,12.3152709359606,3.94088669950739,0,66.5024630541872
"921","Rusk","2016","4 CIM","Mulch","Forb","Island Mulched","Edge","Unmowed",37.5,72.5,0,32.5,180,20.8333333333333,40.2777777777778,0,18.0555555555556
"922","Rusk","2016","4 CIM","Mulch","Forb","Island Mulched","Edge","Unmowed",37.5,22.5,0,17.5,135,27.7777777777778,16.6666666666667,0,12.962962962963
"923","Rusk","2016","15 CIM","Mulch","Forb","Island Mulched","Edge","Unmowed",37.5,77.5,0,0,115,32.6086956521739,67.3913043478261,0,0
"924","Rusk","2016","15 CIM","Mulch","Forb","Island Mulched","Edge","Unmowed",17.5,82.5,0,0,100,17.5,82.5,0,0
"925","Rusk","2016","18 CIM","Mulch","Forb","Island Mulched","Edge","Unmowed",17.5,67.5,0,0,97.5,17.9487179487179,69.2307692307692,0,0
"926","Rusk","2016","18 CIM","Mulch","Forb","Island Mulched","Edge","Unmowed",42.5,67.5,0,0,111,38.2882882882883,60.8108108108108,0,0
"927","Rusk","2016","19 CIM","Mulch","Forb","Island Mulched","Edge","Unmowed",47.5,27.5,0,0,112.5,42.2222222222222,24.4444444444444,0,0
"928","Rusk","2016","19 CIM","Mulch","Forb","Island Mulched","Edge","Unmowed",12.5,77.5,0,4,94,13.2978723404255,82.4468085106383,0,4.25531914893617
"929","Rusk","2016","1 CIM","Mulch","Forb","Island Mulched","Edge","Mowed",27.5,0,0,77.5,112,24.5535714285714,0,0,69.1964285714286
"930","Rusk","2016","1 CIM","Mulch","Forb","Island Mulched","Edge","Mowed",37.5,22.5,0,67.5,127.5,29.4117647058824,17.6470588235294,0,52.9411764705882
"931","Rusk","2016","4 CIM","Mulch","Forb","Island Mulched","Edge","Mowed",47.5,62.5,0,17.5,127.5,37.2549019607843,49.0196078431373,0,13.7254901960784
"932","Rusk","2016","4 CIM","Mulch","Forb","Island Mulched","Edge","Mowed",87.5,0,0,37.5,125,70,0,0,30
"933","Rusk","2016","15 CIM","Mulch","Forb","Island Mulched","Edge","Mowed",27.5,42.5,0,37.5,107.5,25.5813953488372,39.5348837209302,0,34.8837209302326
"934","Rusk","2016","15 CIM","Mulch","Forb","Island Mulched","Edge","Mowed",22.5,52.5,0,47.5,122.5,18.3673469387755,42.8571428571429,0,38.7755102040816
"935","Rusk","2016","18 CIM","Mulch","Forb","Island Mulched","Edge","Mowed",17.5,87.5,0,0,105,16.6666666666667,83.3333333333333,0,0
"936","Rusk","2016","18 CIM","Mulch","Forb","Island Mulched","Edge","Mowed",22.5,77.5,0,0,100,22.5,77.5,0,0
"937","Rusk","2016","19 CIM","Mulch","Forb","Island Mulched","Edge","Mowed",57.5,37.5,0,22.5,117.5,48.936170212766,31.9148936170213,0,19.1489361702128
"938","Rusk","2016","19 CIM","Mulch","Forb","Island Mulched","Edge","Mowed",87.5,27.5,0,0,115,76.0869565217391,23.9130434782609,0,0
"939","Rusk","2016","1 CIM","Mulch","Grass","Island Mulched","Edge","Unmowed",42.5,47.5,0,0,90,47.2222222222222,52.7777777777778,0,0
"940","Rusk","2016","1 CIM","Mulch","Grass","Island Mulched","Edge","Unmowed",77.5,22.5,0,0,122.5,63.265306122449,18.3673469387755,0,0
"941","Rusk","2016","4 CIM","Mulch","Grass","Island Mulched","Edge","Unmowed",77.5,27.5,0,0,122.5,63.265306122449,22.4489795918367,0,0
"942","Rusk","2016","4 CIM","Mulch","Grass","Island Mulched","Edge","Unmowed",42.5,37.5,0,0,97.5,43.5897435897436,38.4615384615385,0,0
"943","Rusk","2016","15 CIM","Mulch","Grass","Island Mulched","Edge","Unmowed",27.5,37.5,0,0,107.5,25.5813953488372,34.8837209302326,0,0
"944","Rusk","2016","15 CIM","Mulch","Grass","Island Mulched","Edge","Unmowed",37.5,47.5,0,0,122.5,30.6122448979592,38.7755102040816,0,0
"945","Rusk","2016","18 CIM","Mulch","Grass","Island Mulched","Edge","Unmowed",12.5,87.5,0,0,100,12.5,87.5,0,0
"946","Rusk","2016","18 CIM","Mulch","Grass","Island Mulched","Edge","Unmowed",32.5,62.5,0,0,112.5,28.8888888888889,55.5555555555556,0,0
"947","Rusk","2016","19 CIM","Mulch","Grass","Island Mulched","Edge","Unmowed",17.5,87.5,0,0,105,16.6666666666667,83.3333333333333,0,0
"948","Rusk","2016","19 CIM","Mulch","Grass","Island Mulched","Edge","Unmowed",42.5,72.5,0,0,127.5,33.3333333333333,56.8627450980392,0,0
"949","Rusk","2016","1 CIM","Mulch","Grass","Island Mulched","Edge","Mowed",77.5,17.5,12.5,0,107.5,72.0930232558139,16.2790697674419,11.6279069767442,0
"950","Rusk","2016","1 CIM","Mulch","Grass","Island Mulched","Edge","Mowed",77.5,22.5,3,0,110,70.4545454545455,20.4545454545455,2.72727272727273,0
"951","Rusk","2016","4 CIM","Mulch","Grass","Island Mulched","Edge","Mowed",37.5,17.5,57.5,0,112.5,33.3333333333333,15.5555555555556,51.1111111111111,0
"952","Rusk","2016","4 CIM","Mulch","Grass","Island Mulched","Edge","Mowed",77.5,17.5,12.5,0,110.5,70.1357466063348,15.8371040723982,11.3122171945701,0
"953","Rusk","2016","15 CIM","Mulch","Grass","Island Mulched","Edge","Mowed",42.5,32.5,45,0,120,35.4166666666667,27.0833333333333,37.5,0
"954","Rusk","2016","15 CIM","Mulch","Grass","Island Mulched","Edge","Mowed",32.5,67.5,12.5,0,112.5,28.8888888888889,60,11.1111111111111,0
"955","Rusk","2016","18 CIM","Mulch","Grass","Island Mulched","Edge","Mowed",62.5,57.5,0,0,132.5,47.1698113207547,43.3962264150943,0,0
"956","Rusk","2016","18 CIM","Mulch","Grass","Island Mulched","Edge","Mowed",57.5,47.5,0,0,109,52.7522935779816,43.5779816513761,0,0
"957","Rusk","2016","19 CIM","Mulch","Grass","Island Mulched","Edge","Mowed",37.5,342.5,25.5,0,405.5,9.2478421701603,84.4636251541307,6.288532675709,0
"958","Rusk","2016","19 CIM","Mulch","Grass","Island Mulched","Edge","Mowed",87.5,37.5,0,0,125,70,30,0,0
"959","Rusk","2016","1 CIM","Mulch","Forb","Island Mulched","Island","Unmowed",12.5,37.5,0,40,107.5,11.6279069767442,34.8837209302326,0,37.2093023255814
"960","Rusk","2016","1 CIM","Mulch","Forb","Island Mulched","Island","Unmowed",0,17.5,0,77.5,98,0,17.8571428571429,0,79.0816326530612
"961","Rusk","2016","4 CIM","Mulch","Forb","Island Mulched","Island","Unmowed",5,17.5,0,37.5,72.5,6.89655172413793,24.1379310344828,0,51.7241379310345
"962","Rusk","2016","4 CIM","Mulch","Forb","Island Mulched","Island","Unmowed",17.5,27.5,0,57.5,125,14,22,0,46
"963","Rusk","2016","15 CIM","Mulch","Forb","Island Mulched","Island","Unmowed",1,12.5,0,77.5,103.5,0.966183574879227,12.0772946859903,0,74.8792270531401
"964","Rusk","2016","15 CIM","Mulch","Forb","Island Mulched","Island","Unmowed",0,7,0,97.5,104.5,0,6.69856459330144,0,93.3014354066986
"965","Rusk","2016","18 CIM","Mulch","Forb","Island Mulched","Island","Unmowed",0,7,0,87.5,107,0,6.54205607476635,0,81.7757009345794
"966","Rusk","2016","18 CIM","Mulch","Forb","Island Mulched","Island","Unmowed",57.5,57.5,0,0,115,50,50,0,0
"967","Rusk","2016","19 CIM","Mulch","Forb","Island Mulched","Island","Unmowed",12.5,67.5,0,18.5,98.5,12.6903553299492,68.5279187817259,0,18.7817258883249
"968","Rusk","2016","19 CIM","Mulch","Forb","Island Mulched","Island","Unmowed",22.5,67.5,0,0,107.5,20.9302325581395,62.7906976744186,0,0
"969","Rusk","2016","1 CIM","Mulch","Forb","Island Mulched","Island","Mowed",37.5,2,0,95,134.5,27.8810408921933,1.48698884758364,0,70.6319702602231
"970","Rusk","2016","1 CIM","Mulch","Forb","Island Mulched","Island","Mowed",22.5,17.5,0,77.5,117.5,19.1489361702128,14.8936170212766,0,65.9574468085106
"971","Rusk","2016","4 CIM","Mulch","Forb","Island Mulched","Island","Mowed",42.5,12.5,0,45.5,100.5,42.2885572139304,12.4378109452736,0,45.273631840796
"972","Rusk","2016","4 CIM","Mulch","Forb","Island Mulched","Island","Mowed",27.5,12.5,0,77.5,117.5,23.4042553191489,10.6382978723404,0,65.9574468085106
"973","Rusk","2016","15 CIM","Mulch","Forb","Island Mulched","Island","Mowed",12.5,12.5,0,96.5,121.5,10.2880658436214,10.2880658436214,0,79.4238683127572
"974","Rusk","2016","15 CIM","Mulch","Forb","Island Mulched","Island","Mowed",0,17.5,0,117.5,138,0,12.6811594202899,0,85.1449275362319
"975","Rusk","2016","18 CIM","Mulch","Forb","Island Mulched","Island","Mowed",37.5,77.5,0,0,115,32.6086956521739,67.3913043478261,0,0
"976","Rusk","2016","18 CIM","Mulch","Forb","Island Mulched","Island","Mowed",8,92.5,0,0,105.5,7.58293838862559,87.6777251184834,0,0
"977","Rusk","2016","19 CIM","Mulch","Forb","Island Mulched","Island","Mowed",82.5,37.5,0,17.5,137.5,60,27.2727272727273,0,12.7272727272727
"978","Rusk","2016","19 CIM","Mulch","Forb","Island Mulched","Island","Mowed",87.5,32.5,0,0,120,72.9166666666667,27.0833333333333,0,0
"979","Rusk","2016","1 CIM","Mulch","Grass","Island Mulched","Island","Unmowed",62.5,42.5,9,0,114,54.8245614035088,37.280701754386,7.89473684210526,0
"980","Rusk","2016","1 CIM","Mulch","Grass","Island Mulched","Island","Unmowed",62.5,37.5,18.5,0,118.5,52.7426160337553,31.6455696202532,15.6118143459916,0
"981","Rusk","2016","4 CIM","Mulch","Grass","Island Mulched","Island","Unmowed",37.5,52.5,0,0,107.5,34.8837209302326,48.8372093023256,0,0
"982","Rusk","2016","4 CIM","Mulch","Grass","Island Mulched","Island","Unmowed",27.5,47.5,0,0,102.5,26.8292682926829,46.3414634146341,0,0
"983","Rusk","2016","15 CIM","Mulch","Grass","Island Mulched","Island","Unmowed",17.5,62.5,0,0,102.5,17.0731707317073,60.9756097560976,0,0
"984","Rusk","2016","15 CIM","Mulch","Grass","Island Mulched","Island","Unmowed",42.5,42.5,0,0,102.5,41.4634146341463,41.4634146341463,0,0
"985","Rusk","2016","18 CIM","Mulch","Grass","Island Mulched","Island","Unmowed",2.5,82.5,0,0,97.5,2.56410256410256,84.6153846153846,0,0
"986","Rusk","2016","18 CIM","Mulch","Grass","Island Mulched","Island","Unmowed",0,72.5,0,0,105,0,69.0476190476191,0,0
"987","Rusk","2016","19 CIM","Mulch","Grass","Island Mulched","Island","Unmowed",37.5,67.5,3,0,108,34.7222222222222,62.5,2.77777777777778,0
"988","Rusk","2016","19 CIM","Mulch","Grass","Island Mulched","Island","Unmowed",47.5,72.5,12.5,0,139.5,34.0501792114695,51.9713261648746,8.96057347670251,0
"989","Rusk","2016","1 CIM","Mulch","Grass","Island Mulched","Island","Mowed",97.5,6,4,0,107.5,90.6976744186046,5.58139534883721,3.72093023255814,0
"990","Rusk","2016","1 CIM","Mulch","Grass","Island Mulched","Island","Mowed",62.5,27.5,12.5,0,102.5,60.9756097560976,26.8292682926829,12.1951219512195,0
"991","Rusk","2016","4 CIM","Mulch","Grass","Island Mulched","Island","Mowed",62.5,17.5,50,0,130,48.0769230769231,13.4615384615385,38.4615384615385,0
"992","Rusk","2016","4 CIM","Mulch","Grass","Island Mulched","Island","Mowed",87.5,12.5,0,0,112.5,77.7777777777778,11.1111111111111,0,0
"993","Rusk","2016","15 CIM","Mulch","Grass","Island Mulched","Island","Mowed",32.5,47.5,50,0,130,25,36.5384615384615,38.4615384615385,0
"994","Rusk","2016","15 CIM","Mulch","Grass","Island Mulched","Island","Mowed",47.5,67.5,16.5,0,131.5,36.1216730038023,51.3307984790874,12.5475285171103,0
"995","Rusk","2016","18 CIM","Mulch","Grass","Island Mulched","Island","Mowed",77.5,42.5,0,0,120,64.5833333333333,35.4166666666667,0,0
"996","Rusk","2016","18 CIM","Mulch","Grass","Island Mulched","Island","Mowed",37.5,67.5,22.5,0,127.5,29.4117647058824,52.9411764705882,17.6470588235294,0
"997","Rusk","2016","19 CIM","Mulch","Grass","Island Mulched","Island","Mowed",67.5,17.5,22.5,0,107.5,62.7906976744186,16.2790697674419,20.9302325581395,0
"998","Rusk","2016","19 CIM","Mulch","Grass","Island Mulched","Island","Mowed",42.5,47.5,41.5,0,131.5,32.319391634981,36.1216730038023,31.5589353612167,0
"999","Rusk","2016","1 CIM","Mulch","Forb","Island Mulched","Out","Unmowed",37.5,47.5,0,22.5,113.5,33.0396475770925,41.8502202643172,0,19.8237885462555
"1000","Rusk","2016","1 CIM","Mulch","Forb","Island Mulched","Out","Unmowed",17.5,27.5,0,67.5,112.5,15.5555555555556,24.4444444444444,0,60
"1001","Rusk","2016","4 CIM","Mulch","Forb","Island Mulched","Out","Unmowed",27.5,17.5,0,12.5,61.5,44.7154471544715,28.4552845528455,0,20.3252032520325
"1002","Rusk","2016","4 CIM","Mulch","Forb","Island Mulched","Out","Unmowed",37.5,12.5,0,12.5,95,39.4736842105263,13.1578947368421,0,13.1578947368421
"1003","Rusk","2016","15 CIM","Mulch","Forb","Island Mulched","Out","Unmowed",27.5,27.5,0,67.5,140,19.6428571428571,19.6428571428571,0,48.2142857142857
"1004","Rusk","2016","15 CIM","Mulch","Forb","Island Mulched","Out","Unmowed",57.5,77.5,0,0,147.5,38.9830508474576,52.5423728813559,0,0
"1005","Rusk","2016","18 CIM","Mulch","Forb","Island Mulched","Out","Unmowed",12.5,67.5,0,37.5,117.5,10.6382978723404,57.4468085106383,0,31.9148936170213
"1006","Rusk","2016","18 CIM","Mulch","Forb","Island Mulched","Out","Unmowed",17.5,67.5,0,0,107.5,16.2790697674419,62.7906976744186,0,0
"1007","Rusk","2016","19 CIM","Mulch","Forb","Island Mulched","Out","Unmowed",52.5,37.5,0,12.5,115,45.6521739130435,32.6086956521739,0,10.8695652173913
"1008","Rusk","2016","19 CIM","Mulch","Forb","Island Mulched","Out","Unmowed",17.5,77.5,0,0,99,17.6767676767677,78.2828282828283,0,0
"1009","Rusk","2016","1 CIM","Mulch","Forb","Island Mulched","Out","Mowed",7,1,0,97.5,105.5,6.63507109004739,0.947867298578199,0,92.4170616113744
"1010","Rusk","2016","1 CIM","Mulch","Forb","Island Mulched","Out","Mowed",67.5,32.5,0,17.5,119.5,56.4853556485356,27.1966527196653,0,14.6443514644351
"1011","Rusk","2016","4 CIM","Mulch","Forb","Island Mulched","Out","Mowed",82.5,42.5,0,22.5,147.5,55.9322033898305,28.8135593220339,0,15.2542372881356
"1012","Rusk","2016","4 CIM","Mulch","Forb","Island Mulched","Out","Mowed",52.5,17.5,0,0,70,75,25,0,0
"1013","Rusk","2016","15 CIM","Mulch","Forb","Island Mulched","Out","Mowed",12.5,17.5,0,87.5,117.5,10.6382978723404,14.8936170212766,0,74.468085106383
"1014","Rusk","2016","15 CIM","Mulch","Forb","Island Mulched","Out","Mowed",57.5,17.5,0,50.5,138,41.6666666666667,12.6811594202899,0,36.5942028985507
"1015","Rusk","2016","18 CIM","Mulch","Forb","Island Mulched","Out","Mowed",22.5,77.5,0,0,100,22.5,77.5,0,0
"1016","Rusk","2016","18 CIM","Mulch","Forb","Island Mulched","Out","Mowed",32.5,57.5,0,0,112.5,28.8888888888889,51.1111111111111,0,0
"1017","Rusk","2016","19 CIM","Mulch","Forb","Island Mulched","Out","Mowed",67.5,47.5,0,0,115,58.695652173913,41.304347826087,0,0
"1018","Rusk","2016","19 CIM","Mulch","Forb","Island Mulched","Out","Mowed",82.5,32.5,0,0,115,71.7391304347826,28.2608695652174,0,0
"1019","Rusk","2016","1 CIM","Mulch","Grass","Island Mulched","Out","Unmowed",42.5,37.5,0,52.5,132.5,32.0754716981132,28.3018867924528,0,39.622641509434
"1020","Rusk","2016","1 CIM","Mulch","Grass","Island Mulched","Out","Unmowed",67.5,37.5,0,0,113,59.7345132743363,33.1858407079646,0,0
"1021","Rusk","2016","4 CIM","Mulch","Grass","Island Mulched","Out","Unmowed",52.5,32.5,0,0,107.5,48.8372093023256,30.2325581395349,0,0
"1022","Rusk","2016","4 CIM","Mulch","Grass","Island Mulched","Out","Unmowed",77.5,32.5,0,0,122.5,63.265306122449,26.530612244898,0,0
"1023","Rusk","2016","15 CIM","Mulch","Grass","Island Mulched","Out","Unmowed",32.5,72.5,2,0,107,30.3738317757009,67.7570093457944,1.86915887850467,0
"1024","Rusk","2016","15 CIM","Mulch","Grass","Island Mulched","Out","Unmowed",87.5,12.5,12.5,0,112.5,77.7777777777778,11.1111111111111,11.1111111111111,0
"1025","Rusk","2016","18 CIM","Mulch","Grass","Island Mulched","Out","Unmowed",32.5,67.5,0,0,117.5,27.6595744680851,57.4468085106383,0,0
"1026","Rusk","2016","18 CIM","Mulch","Grass","Island Mulched","Out","Unmowed",52.5,42.5,0,0,107.5,48.8372093023256,39.5348837209302,0,0
"1027","Rusk","2016","19 CIM","Mulch","Grass","Island Mulched","Out","Unmowed",57.5,47.5,0,0,105,54.7619047619048,45.2380952380952,0,0
"1028","Rusk","2016","19 CIM","Mulch","Grass","Island Mulched","Out","Unmowed",57.5,67.5,0,0,125,46,54,0,0
"1029","Rusk","2016","1 CIM","Mulch","Grass","Island Mulched","Out","Mowed",87.5,0,0,17.5,105,83.3333333333333,0,0,16.6666666666667
"1030","Rusk","2016","1 CIM","Mulch","Grass","Island Mulched","Out","Mowed",87.5,22.5,0,0,111,78.8288288288288,20.2702702702703,0,0
"1031","Rusk","2016","4 CIM","Mulch","Grass","Island Mulched","Out","Mowed",22.5,22.5,0,0,45,50,50,0,0
"1032","Rusk","2016","4 CIM","Mulch","Grass","Island Mulched","Out","Mowed",77.5,17.5,2,0,109.5,70.7762557077626,15.9817351598174,1.82648401826484,0
"1033","Rusk","2016","15 CIM","Mulch","Grass","Island Mulched","Out","Mowed",77.5,82.5,0,0,162,47.8395061728395,50.9259259259259,0,0
"1034","Rusk","2016","15 CIM","Mulch","Grass","Island Mulched","Out","Mowed",77.5,12.5,12.5,0,115,67.3913043478261,10.8695652173913,10.8695652173913,0
"1035","Rusk","2016","18 CIM","Mulch","Grass","Island Mulched","Out","Mowed",82.5,17.5,0,0,100,82.5,17.5,0,0
"1036","Rusk","2016","18 CIM","Mulch","Grass","Island Mulched","Out","Mowed",77.5,67.5,0,0,145,53.448275862069,46.551724137931,0,0
"1037","Rusk","2016","19 CIM","Mulch","Grass","Island Mulched","Out","Mowed",92.5,47.5,0,0,140,66.0714285714286,33.9285714285714,0,0
"1038","Rusk","2016","19 CIM","Mulch","Grass","Island Mulched","Out","Mowed",67.5,62.5,2,0,132,51.1363636363636,47.3484848484849,1.51515151515152,0
"1039","Schreiber","2015","2 CFM","Mulch","Forb","Full Mulched","Full","Unmowed",22.5,37.5,0,65,125,18,30,0,52
"1040","Schreiber","2015","2 CFM","Mulch","Forb","Full Mulched","Full","Unmowed",92.5,57.5,0,1,151,61.2582781456954,38.0794701986755,0,0.662251655629139
"1041","Schreiber","2015","2 CFM","Mulch","Forb","Full Mulched","Full","Unmowed",27.5,7.5,0,82,117,23.5042735042735,6.41025641025641,0,70.0854700854701
